zipcode,cd,state,city,state_fips_code
71104,2204,LA,SHREVEPORT,22
71105,2204,LA,SHREVEPORT,22
71106,2204,LA,SHREVEPORT,22
71107,2204,LA,SHREVEPORT,22
71108,2204,LA,SHREVEPORT,22
71109,2204,LA,SHREVEPORT,22
71110,2204,LA,BARKSDALE AFB,22
71111,2204,LA,BOSSIER CITY,22
71112,2204,LA,BOSSIER CITY,22
71113,2204,LA,BOSSIER CITY,22
71115,2204,LA,SHREVEPORT,22
71118,2204,LA,SHREVEPORT,22
71119,2204,LA,SHREVEPORT,22
71129,2204,LA,SHREVEPORT,22
71133,2204,LA,SHREVEPORT,22
71134,2204,LA,SHREVEPORT,22
71135,2204,LA,SHREVEPORT,22
71136,2204,LA,SHREVEPORT,22
71137,2205,LA,SHREVEPORT,22
71138,2204,LA,SHREVEPORT,22
71148,2204,LA,SHREVEPORT,22
71149,2204,LA,SHREVEPORT,22
71161,2205,LA,SHREVEPORT,22
71162,2205,LA,SHREVEPORT,22
71163,2205,LA,SHREVEPORT,22
71164,2205,LA,SHREVEPORT,22
71165,2205,LA,SHREVEPORT,22
71166,2205,LA,SHREVEPORT,22
71171,2204,LA,BOSSIER CITY,22
71172,2204,LA,BOSSIER CITY,22
71201,2205,LA,MONROE,22
71202,2205,LA,MONROE,22
71203,2205,LA,MONROE,22
71207,2205,LA,MONROE,22
71209,2205,LA,MONROE,22
71210,2205,LA,MONROE,22
71211,2205,LA,MONROE,22
71212,2205,LA,MONROE,22
71213,2205,LA,MONROE,22
71218,2205,LA,ARCHIBALD,22
71219,2205,LA,BASKIN,22
71220,2205,LA,BASTROP,22
71222,2204,LA,BERNICE,22
71223,2205,LA,BONITA,22
71225,2205,LA,CALHOUN,22
71226,2205,LA,CHATHAM,22
71227,2204,LA,CHOUDRANT,22
71227,2205,LA,CHOUDRANT,22
71229,2205,LA,COLLINSTON,22
71230,2205,LA,CROWVILLE,22
71232,2205,LA,DELHI,22
71233,2205,LA,DELTA,22
71234,2204,LA,DOWNSVILLE,22
71234,2205,LA,DOWNSVILLE,22
71235,2204,LA,DUBACH,22
71235,2205,LA,DUBACH,22
71237,2205,LA,EPPS,22
71238,2205,LA,EROS,22
71240,2205,LA,FAIRBANKS,22
71241,2204,LA,FARMERVILLE,22
71241,2205,LA,FARMERVILLE,22
71242,2205,LA,FOREST,22
71243,2205,LA,FORT NECESSITY,22
71245,2205,LA,GRAMBLING,22
71247,2205,LA,HODGE,22
71249,2205,LA,JIGGER,22
71250,2205,LA,JONES,22
71251,2204,LA,JONESBORO,22
71251,2205,LA,JONESBORO,22
71253,2205,LA,KILBOURNE,22
71254,2205,LA,LAKE PROVIDENCE,22
71256,2204,LA,LILLIE,22
71259,2205,LA,MANGHAM,22
71260,2204,LA,MARION,22
71261,2205,LA,MER ROUGE,22
71263,2201,LA,OAK GROVE,22
71263,2205,LA,OAK GROVE,22
71264,2205,LA,OAK RIDGE,22
71266,2205,LA,PIONEER,22
71268,2204,LA,QUITMAN,22
71268,2205,LA,QUITMAN,22
71269,2205,LA,RAYVILLE,22
71270,2205,LA,RUSTON,22
71272,2205,LA,RUSTON,22
71273,2205,LA,RUSTON,22
71275,2204,LA,SIMSBORO,22
71275,2205,LA,SIMSBORO,22
71276,2205,LA,SONDHEIMER,22
71277,2204,LA,SPEARSVILLE,22
71279,2205,LA,START,22
71280,2204,LA,STERLINGTON,22
71280,2205,LA,STERLINGTON,22
71281,2205,LA,SWARTZ,22
71282,2205,LA,TALLULAH,22
71286,2205,LA,TRANSYLVANIA,22
71291,2205,LA,WEST MONROE,22
71292,2205,LA,WEST MONROE,22
71294,2205,LA,WEST MONROE,22
71295,2205,LA,WINNSBORO,22
71301,2205,LA,ALEXANDRIA,22
71302,2205,LA,ALEXANDRIA,22
71303,2205,LA,ALEXANDRIA,22
71306,2205,LA,ALEXANDRIA,22
71307,2205,LA,ALEXANDRIA,22
71315,2205,LA,ALEXANDRIA,22
71316,2205,LA,ACME,22
71320,2205,LA,BORDELONVILLE,22
71322,2204,LA,BUNKIE,22
71322,2205,LA,BUNKIE,22
71323,2205,LA,CENTER POINT,22
71324,2205,LA,CHASE,22
71325,2204,LA,CHENEYVILLE,22
71325,2205,LA,CHENEYVILLE,22
71326,2205,LA,CLAYTON,22
71327,2205,LA,COTTONPORT,22
71328,2205,LA,DEVILLE,22
71329,2205,LA,DUPONT,22
71330,2205,LA,ECHO,22
71331,2205,LA,EFFIE,22
71333,2205,LA,EVERGREEN,22
71334,2205,LA,FERRIDAY,22
71336,2205,LA,GILBERT,22
71339,2205,LA,HAMBURG,22
71340,2205,LA,HARRISONBURG,22
71341,2205,LA,HESSMER,22
71342,2205,LA,JENA,22
71343,2205,LA,JONESVILLE,22
71345,2204,LA,LEBEAU,22
71346,2205,LA,LECOMPTE,22
71348,2205,LA,LIBUSE,22
71350,2205,LA,MANSURA,22
71351,2205,LA,MARKSVILLE,22
71353,2204,LA,MELVILLE,22
71353,2205,LA,MELVILLE,22
71354,2205,LA,MONTEREY,22
71355,2205,LA,MOREAUVILLE,22
71356,2204,LA,MORROW,22
71356,2205,LA,MORROW,22
71357,2205,LA,NEWELLTON,22
71358,2204,LA,PALMETTO,22
71359,2205,LA,PINEVILLE,22
71360,2205,LA,PINEVILLE,22
71361,2205,LA,PINEVILLE,22
71362,2204,LA,PLAUCHEVILLE,22
71362,2205,LA,PLAUCHEVILLE,22
71363,2205,LA,RHINEHART,22
71365,2205,LA,RUBY,22
71366,2205,LA,SAINT JOSEPH,22
71367,2204,LA,SAINT LANDRY,22
71367,2205,LA,SAINT LANDRY,22
71368,2205,LA,SICILY ISLAND,22
71369,2205,LA,SIMMESPORT,22
71371,2205,LA,TROUT,22
71373,2205,LA,VIDALIA,22
71375,2205,LA,WATERPROOF,22
71378,2205,LA,WISNER,22
71401,2205,LA,AIMWELL,22
71403,2204,LA,ANACOCO,22
71404,2204,LA,ATLANTA,22
71404,2205,LA,ATLANTA,22
71405,2205,LA,BALL,22
71406,2204,LA,BELMONT,22
71407,2204,LA,BENTLEY,22
71407,2205,LA,BENTLEY,22
71409,2205,LA,BOYCE,22
71410,2205,LA,CALVIN,22
71411,2204,LA,CAMPTI,22
71414,2204,LA,CLARENCE,22
71415,2205,LA,CLARKS,22
71416,2204,LA,CLOUTIERVILLE,22
71417,2204,LA,COLFAX,22
71417,2205,LA,COLFAX,22
71418,2205,LA,COLUMBIA,22
71419,2204,LA,CONVERSE,22
71422,2205,LA,DODSON,22
71423,2204,LA,DRY PRONG,22
71423,2205,LA,DRY PRONG,22
71424,2205,LA,ELMER,22
71425,2205,LA,ENTERPRISE,22
71426,2204,LA,FISHER,22
71427,2204,LA,FLATWOODS,22
71427,2205,LA,FLATWOODS,22
71428,2204,LA,FLORA,22
71429,2204,LA,FLORIEN,22
71430,2205,LA,FOREST HILL,22
71432,2205,LA,GEORGETOWN,22
71433,2204,LA,GLENMORA,22
71433,2205,LA,GLENMORA,22
71434,2204,LA,GORUM,22
71435,2205,LA,GRAYSON,22
71438,2204,LA,HINESTON,22
71438,2205,LA,HINESTON,22
71439,2204,LA,HORNBECK,22
71440,2205,LA,JOYCE,22
71441,2205,LA,KELLY,22
71446,2204,LA,LEESVILLE,22
71447,2204,LA,LENA,22
71447,2205,LA,LENA,22
71448,2205,LA,LONGLEAF,22
71449,2204,LA,MANY,22
71450,2204,LA,MARTHAVILLE,22
71452,2204,LA,MELROSE,22
71454,2204,LA,MONTGOMERY,22
71454,2205,LA,MONTGOMERY,22
71455,2204,LA,MORA,22
71455,2205,LA,MORA,22
71456,2204,LA,NATCHEZ,22
71457,2204,LA,NATCHITOCHES,22
71457,2205,LA,NATCHITOCHES,22
71458,2204,LA,NATCHITOCHES,22
71459,2204,LA,FORT JOHNSON,22
71460,2204,LA,NEGREET,22
71461,2204,LA,NEW LLANO,22
71462,2204,LA,NOBLE,22
71463,2204,LA,OAKDALE,22
71463,2205,LA,OAKDALE,22
71465,2205,LA,OLLA,22
71466,2205,LA,OTIS,22
71467,2205,LA,POLLOCK,22
71468,2204,LA,PROVENCAL,22
71469,2204,LA,ROBELINE,22
71471,2205,LA,SAINT MAURICE,22
71472,2204,LA,SIEPER,22
71472,2205,LA,SIEPER,22
71473,2205,LA,SIKES,22
71474,2204,LA,SIMPSON,22
71475,2204,LA,SLAGLE,22
71477,2205,LA,TIOGA,22
71479,2205,LA,TULLOS,22
71480,2205,LA,URANIA,22
71483,2205,LA,WINNFIELD,22
71485,2205,LA,WOODWORTH,22
71486,2204,LA,ZWOLLE,22
71496,2204,LA,LEESVILLE,22
71497,2204,LA,NATCHITOCHES,22
71601,0501,AR,PINE BLUFF,05
71601,0504,AR,PINE BLUFF,05
71602,0504,AR,WHITE HALL,05
71603,0501,AR,PINE BLUFF,05
71603,0504,AR,PINE BLUFF,05
71630,0501,AR,ARKANSAS CITY,05
71631,0504,AR,BANKS,05
71635,0504,AR,CROSSETT,05
71638,0501,AR,DERMOTT,05
71638,0504,AR,DERMOTT,05
71639,0501,AR,DUMAS,05
71640,0501,AR,EUDORA,05
71642,0504,AR,FOUNTAIN HILL,05
71643,0501,AR,GOULD,05
71644,0501,AR,GRADY,05
71644,0504,AR,GRADY,05
71646,0504,AR,HAMBURG,05
71647,0504,AR,HERMITAGE,05
71651,0504,AR,JERSEY,05
71652,0504,AR,KINGSLAND,05
71653,0501,AR,LAKE VILLAGE,05
71654,0501,AR,MC GEHEE,05
71654,0504,AR,MC GEHEE,05
71655,0501,AR,MONTICELLO,05
71655,0504,AR,MONTICELLO,05
71658,0504,AR,MONTROSE,05
71659,0504,AR,MOSCOW,05
71660,0504,AR,NEW EDINBURG,05
71661,0501,AR,PARKDALE,05
71661,0504,AR,PARKDALE,05
71662,0501,AR,PICKENS,05
71663,0501,AR,PORTLAND,05
71663,0504,AR,PORTLAND,05
71665,0504,AR,RISON,05
71667,0501,AR,STAR CITY,05
71667,0504,AR,STAR CITY,05
71670,0501,AR,TILLAR,05
71670,0504,AR,TILLAR,05
71671,0504,AR,WARREN,05
71674,0501,AR,WATSON,05
71675,0501,AR,WILMAR,05
71675,0504,AR,WILMAR,05
71676,0501,AR,WILMOT,05
71676,0504,AR,WILMOT,05
71677,0504,AR,WINCHESTER,05
71678,0501,AR,YORKTOWN,05
71701,0504,AR,CAMDEN,05
71720,0504,AR,BEARDEN,05
71721,0504,AR,BEIRNE,05
71722,0504,AR,BLUFF CITY,05
71724,0504,AR,CALION,05
71725,0504,AR,CARTHAGE,05
71726,0504,AR,CHIDESTER,05
71728,0504,AR,CURTIS,05
71730,0504,AR,EL DORADO,05
71731,0504,AR,EL DORADO,05
71740,0504,AR,EMERSON,05
71742,0504,AR,FORDYCE,05
71743,0504,AR,GURDON,05
71744,0504,AR,HAMPTON,05
71745,0504,AR,HARRELL,05
71747,0504,AR,HUTTIG,05
71748,0504,AR,IVAN,05
71749,0504,AR,JUNCTION CITY,05
71750,0504,AR,LAWSON,05
71751,0504,AR,LOUANN,05
71752,0504,AR,MC NEIL,05
71753,0504,AR,MAGNOLIA,05
71754,0504,AR,MAGNOLIA,05
71758,0504,AR,MOUNT HOLLY,05
71759,0504,AR,NORPHLET,05
71762,0504,AR,SMACKOVER,05
71763,0504,AR,SPARKMAN,05
71764,0504,AR,STEPHENS,05
71765,0504,AR,STRONG,05
71766,0504,AR,THORNTON,05
71770,0504,AR,WALDO,05
71772,0504,AR,WHELEN SPRINGS,05
71801,0504,AR,HOPE,05
71820,0504,AR,ALLEENE,05
71822,0504,AR,ASHDOWN,05
71823,0504,AR,BEN LOMOND,05
71825,0504,AR,BLEVINS,05
71826,0504,AR,BRADLEY,05
71827,0504,AR,BUCKNER,05
71828,0504,AR,CALE,05
71831,0504,AR,COLUMBUS,05
71832,0504,AR,DE QUEEN,05
71833,0504,AR,DIERKS,05
71834,0501,AR,DODDRIDGE,05
71834,0504,AR,DODDRIDGE,05
71835,0504,AR,EMMET,05
71836,0504,AR,FOREMAN,05
71837,0504,AR,FOUKE,05
71838,0504,AR,FULTON,05
71839,0504,AR,GARLAND CITY,05
71840,0504,AR,GENOA,05
71841,0504,AR,GILLHAM,05
71842,0504,AR,HORATIO,05
71845,0504,AR,LEWISVILLE,05
71846,0504,AR,LOCKESBURG,05
71847,0504,AR,MC CASKILL,05
71851,0504,AR,MINERAL SPRINGS,05
71852,0504,AR,NASHVILLE,05
71853,0504,AR,OGDEN,05
71854,0501,AR,TEXARKANA,05
71854,0504,AR,TEXARKANA,05
71855,0504,AR,OZAN,05
71857,0504,AR,PRESCOTT,05
71858,0504,AR,ROSSTON,05
71859,0504,AR,SARATOGA,05
71860,0504,AR,STAMPS,05
71861,0504,AR,TAYLOR,05
71862,0504,AR,WASHINGTON,05
71864,0504,AR,WILLISVILLE,05
71865,0504,AR,WILTON,05
71866,0504,AR,WINTHROP,05
71901,0502,AR,HOT SPRINGS NATIONAL PARK,05
71901,0504,AR,HOT SPRINGS NATIONAL PARK,05
71902,0504,AR,HOT SPRINGS NATIONAL PARK,05
71903,0504,AR,HOT SPRINGS NATIONAL PARK,05
71909,0502,AR,HOT SPRINGS VILLAGE,05
71909,0504,AR,HOT SPRINGS VILLAGE,05
71910,0504,AR,HOT SPRINGS VILLAGE,05
71913,0504,AR,HOT SPRINGS NATIONAL PARK,05
71914,0504,AR,HOT SPRINGS NATIONAL PARK,05
71921,0504,AR,AMITY,05
71922,0504,AR,ANTOINE,05
71923,0504,AR,ARKADELPHIA,05
71929,0504,AR,BISMARCK,05
71932,0504,AR,BOARD CAMP,05
71933,0504,AR,BONNERDALE,05
71935,0504,AR,CADDO GAP,05
71937,0502,AR,COVE,05
71937,0504,AR,COVE,05
71940,0504,AR,DELIGHT,05
71941,0504,AR,DONALDSON,05
71942,0504,AR,FRIENDSHIP,05
71943,0504,AR,GLENWOOD,05
71944,0504,AR,GRANNIS,05
71945,0504,AR,HATFIELD,05
71949,0504,AR,JESSIEVILLE,05
71950,0504,AR,KIRBY,05
71952,0504,AR,LANGLEY,05
71953,0502,AR,MENA,05
71953,0504,AR,MENA,05
71953,4002,AR,MENA,05
71956,0504,AR,MOUNTAIN PINE,05
71957,0504,AR,MOUNT IDA,05
71958,0504,AR,MURFREESBORO,05
71959,0504,AR,NEWHOPE,05
71960,0504,AR,NORMAN,05
71961,0504,AR,ODEN,05
71962,0504,AR,OKOLONA,05
71964,0504,AR,PEARCY,05
71965,0504,AR,PENCIL BLUFF,05
71968,0504,AR,ROYAL,05
71969,0504,AR,SIMS,05
71970,0504,AR,STORY,05
71971,0504,AR,UMPIRE,05
71972,0504,AR,VANDERVOORT,05
71973,0504,AR,WICKES,05
71998,0504,AR,ARKADELPHIA,05
71999,0504,AR,ARKADELPHIA,05
72001,0502,AR,ADONA,05
72002,0502,AR,ALEXANDER,05
72003,0501,AR,ALMYRA,05
72004,0501,AR,ALTHEIMER,05
72004,0504,AR,ALTHEIMER,05
72005,0501,AR,AMAGON,05
72006,0501,AR,AUGUSTA,05
72007,0501,AR,AUSTIN,05
72010,0502,AR,BALD KNOB,05
72011,0502,AR,BAUXITE,05
72012,0502,AR,BEEBE,05
72013,0502,AR,BEE BRANCH,05
72014,0501,AR,BEEDEVILLE,05
72015,0502,AR,BENTON,05
72015,0504,AR,BENTON,05
72016,0502,AR,BIGELOW,05
72017,0501,AR,BISCOE,05
72018,0502,AR,BENTON,05
72019,0502,AR,BENTON,05
72020,0501,AR,BRADFORD,05
72020,0502,AR,BRADFORD,05
72021,0501,AR,BRINKLEY,05
72022,0502,AR,BRYANT,05
72023,0501,AR,CABOT,05
72023,0502,AR,CABOT,05
72024,0501,AR,CARLISLE,05
72025,0502,AR,CASA,05
72025,0504,AR,CASA,05
72026,0501,AR,CASSCOE,05
72027,0502,AR,CENTER RIDGE,05
72028,0502,AR,CHOCTAW,05
72029,0501,AR,CLARENDON,05
72030,0502,AR,CLEVELAND,05
72031,0501,AR,CLINTON,05
72031,0502,AR,CLINTON,05
72032,0502,AR,CONWAY,05
72033,0502,AR,CONWAY,05
72034,0502,AR,CONWAY,05
72035,0502,AR,CONWAY,05
72036,0501,AR,COTTON PLANT,05
72037,0501,AR,COY,05
72038,0501,AR,CROCKETTS BLUFF,05
72039,0502,AR,DAMASCUS,05
72040,0501,AR,DES ARC,05
72041,0501,AR,DE VALLS BLUFF,05
72042,0501,AR,DE WITT,05
72043,0501,AR,DIAZ,05
72044,0501,AR,EDGEMONT,05
72044,0502,AR,EDGEMONT,05
72045,0502,AR,EL PASO,05
72046,0501,AR,ENGLAND,05
72046,0504,AR,ENGLAND,05
72047,0502,AR,ENOLA,05
72048,0501,AR,ETHEL,05
72051,0501,AR,FOX,05
72052,0502,AR,GARNER,05
72053,0502,AR,COLLEGE STATION,05
72055,0501,AR,GILLETT,05
72055,0504,AR,GILLETT,05
72057,0504,AR,GRAPEVINE,05
72058,0502,AR,GREENBRIER,05
72059,0501,AR,GREGORY,05
72060,0501,AR,GRIFFITHVILLE,05
72060,0502,AR,GRIFFITHVILLE,05
72061,0502,AR,GUY,05
72063,0502,AR,HATTIEVILLE,05
72063,0504,AR,HATTIEVILLE,05
72064,0501,AR,HAZEN,05
72065,0502,AR,HENSLEY,05
72065,0504,AR,HENSLEY,05
72066,0501,AR,HICKORY PLAINS,05
72067,0502,AR,HIGDEN,05
72068,0502,AR,HIGGINSON,05
72069,0501,AR,HOLLY GROVE,05
72070,0502,AR,HOUSTON,05
72072,0501,AR,HUMNOKE,05
72072,0504,AR,HUMNOKE,05
72073,0501,AR,HUMPHREY,05
72073,0504,AR,HUMPHREY,05
72074,0501,AR,HUNTER,05
72075,0501,AR,JACKSONPORT,05
72076,0501,AR,JACKSONVILLE,05
72076,0502,AR,JACKSONVILLE,05
72078,0502,AR,JACKSONVILLE,05
72079,0504,AR,JEFFERSON,05
72080,0502,AR,JERUSALEM,05
72080,0504,AR,JERUSALEM,05
72081,0501,AR,JUDSONIA,05
72081,0502,AR,JUDSONIA,05
72082,0502,AR,KENSETT,05
72083,0501,AR,KEO,05
72084,0504,AR,LEOLA,05
72085,0502,AR,LETONA,05
72086,0501,AR,LONOKE,05
72087,0502,AR,LONSDALE,05
72087,0504,AR,LONSDALE,05
72088,0502,AR,FAIRFIELD BAY,05
72089,0502,AR,BRYANT,05
72099,0502,AR,LITTLE ROCK AIR FORCE BASE,05
72101,0501,AR,MC CRORY,05
72102,0502,AR,MC RAE,05
72103,0502,AR,MABELVALE,05
72103,0504,AR,MABELVALE,05
72104,0502,AR,MALVERN,05
72104,0504,AR,MALVERN,05
72106,0502,AR,MAYFLOWER,05
72107,0502,AR,MENIFEE,05
72108,0501,AR,MONROE,05
72110,0502,AR,MORRILTON,05
72111,0502,AR,MOUNT VERNON,05
72112,0501,AR,NEWPORT,05
72113,0502,AR,MAUMELLE,05
72114,0502,AR,NORTH LITTLE ROCK,05
72115,0502,AR,NORTH LITTLE ROCK,05
72116,0502,AR,NORTH LITTLE ROCK,05
72117,0501,AR,NORTH LITTLE ROCK,05
72117,0502,AR,NORTH LITTLE ROCK,05
72118,0502,AR,NORTH LITTLE ROCK,05
72119,0502,AR,NORTH LITTLE ROCK,05
72120,0502,AR,SHERWOOD,05
72121,0502,AR,PANGBURN,05
72122,0502,AR,PARON,05
72123,0501,AR,PATTERSON,05
72124,0502,AR,NORTH LITTLE ROCK,05
72125,0502,AR,PERRY,05
72126,0502,AR,PERRYVILLE,05
72127,0502,AR,PLUMERVILLE,05
72128,0504,AR,POYEN,05
72129,0504,AR,PRATTSVILLE,05
72130,0502,AR,PRIM,05
72131,0502,AR,QUITMAN,05
72132,0504,AR,REDFIELD,05
72133,0504,AR,REYDELL,05
72134,0501,AR,ROE,05
72135,0502,AR,ROLAND,05
72136,0502,AR,ROMANCE,05
72137,0502,AR,ROSE BUD,05
72139,0502,AR,RUSSELL,05
72140,0501,AR,SAINT CHARLES,05
72141,0502,AR,SCOTLAND,05
72142,0501,AR,SCOTT,05
72143,0502,AR,SEARCY,05
72145,0502,AR,SEARCY,05
72149,0502,AR,SEARCY,05
72150,0504,AR,SHERIDAN,05
72152,0504,AR,SHERRILL,05
72153,0501,AR,SHIRLEY,05
72153,0502,AR,SHIRLEY,05
72156,0502,AR,SOLGOHACHIA,05
72157,0502,AR,SPRINGFIELD,05
72160,0501,AR,STUTTGART,05
72160,0504,AR,STUTTGART,05
72164,0504,AR,SWEET HOME,05
72165,0501,AR,THIDA,05
72166,0501,AR,TICHNOR,05
72167,0502,AR,TRASKWOOD,05
72168,0504,AR,TUCKER,05
72169,0501,AR,TUPELO,05
72170,0501,AR,ULM,05
72173,0502,AR,VILONIA,05
72175,0501,AR,WABBASEKA,05
72175,0504,AR,WABBASEKA,05
72176,0501,AR,WARD,05
72178,0502,AR,WEST POINT,05
72179,0502,AR,WILBURN,05
72180,0502,AR,WOODSON,05
72181,0502,AR,WOOSTER,05
72182,0504,AR,WRIGHT,05
72183,0504,AR,WRIGHTSVILLE,05
72190,0502,AR,NORTH LITTLE ROCK,05
72199,0502,AR,NORTH LITTLE ROCK,05
72201,0502,AR,LITTLE ROCK,05
72202,0502,AR,LITTLE ROCK,05
72203,0502,AR,LITTLE ROCK,05
72204,0502,AR,LITTLE ROCK,05
72205,0502,AR,LITTLE ROCK,05
72206,0502,AR,LITTLE ROCK,05
72206,0504,AR,LITTLE ROCK,05
72207,0502,AR,LITTLE ROCK,05
72209,0502,AR,LITTLE ROCK,05
72209,0504,AR,LITTLE ROCK,05
72210,0502,AR,LITTLE ROCK,05
72211,0502,AR,LITTLE ROCK,05
72212,0502,AR,LITTLE ROCK,05
72214,0502,AR,LITTLE ROCK,05
72215,0502,AR,LITTLE ROCK,05
72216,0502,AR,LITTLE ROCK,05
72217,0502,AR,LITTLE ROCK,05
72219,0504,AR,LITTLE ROCK,05
72221,0502,AR,LITTLE ROCK,05
72222,0502,AR,LITTLE ROCK,05
72223,0502,AR,LITTLE ROCK,05
72225,0502,AR,LITTLE ROCK,05
72227,0502,AR,LITTLE ROCK,05
72231,0502,AR,LITTLE ROCK,05
72255,0502,AR,LITTLE ROCK,05
72260,0502,AR,LITTLE ROCK,05
72301,0501,AR,WEST MEMPHIS,05
72310,0501,AR,ARMOREL,05
72311,0501,AR,AUBREY,05
72312,0501,AR,BARTON,05
72313,0501,AR,BASSETT,05
72315,0501,AR,BLYTHEVILLE,05
72316,0501,AR,BLYTHEVILLE,05
72320,0501,AR,BRICKEYS,05
72321,0501,AR,BURDETTE,05
72322,0501,AR,CALDWELL,05
72324,0501,AR,CHERRY VALLEY,05
72325,0501,AR,CLARKEDALE,05
72326,0501,AR,COLT,05
72327,0501,AR,CRAWFORDSVILLE,05
72328,0501,AR,CRUMROD,05
72329,0501,AR,DRIVER,05
72330,0501,AR,DYESS,05
72331,0501,AR,EARLE,05
72332,0501,AR,EDMONDSON,05
72333,0501,AR,ELAINE,05
72335,0501,AR,FORREST CITY,05
72338,0501,AR,FRENCHMANS BAYOU,05
72338,4709,AR,FRENCHMANS BAYOU,05
72339,0501,AR,GILMORE,05
72340,0501,AR,GOODWIN,05
72341,0501,AR,HAYNES,05
72342,0501,AR,HELENA,05
72346,0501,AR,HETH,05
72347,0501,AR,HICKORY RIDGE,05
72348,0501,AR,HUGHES,05
72350,0501,AR,JOINER,05
72351,0501,AR,KEISER,05
72352,0501,AR,LA GRANGE,05
72353,0501,AR,LAMBROOK,05
72354,0501,AR,LEPANTO,05
72355,0501,AR,LEXA,05
72358,0501,AR,LUXORA,05
72359,0501,AR,MADISON,05
72360,0501,AR,MARIANNA,05
72364,0501,AR,MARION,05
72365,0501,AR,MARKED TREE,05
72366,0501,AR,MARVELL,05
72367,0501,AR,MELLWOOD,05
72368,0501,AR,MORO,05
72369,0501,AR,ONEIDA,05
72370,0501,AR,OSCEOLA,05
72372,0501,AR,PALESTINE,05
72373,0501,AR,PARKIN,05
72374,0501,AR,POPLAR GROVE,05
72376,0501,AR,PROCTOR,05
72377,0501,AR,RIVERVALE,05
72379,0501,AR,SNOW LAKE,05
72383,0501,AR,TURNER,05
72384,0501,AR,TURRELL,05
72386,0501,AR,TYRONZA,05
72387,0501,AR,VANNDALE,05
72389,0501,AR,WABASH,05
72390,0501,AR,WEST HELENA,05
72391,0501,AR,WEST RIDGE,05
72392,0501,AR,WHEATLEY,05
72394,0501,AR,WIDENER,05
72395,0501,AR,WILSON,05
72395,4709,AR,WILSON,05
72396,0501,AR,WYNNE,05
72401,0501,AR,JONESBORO,05
72402,0501,AR,JONESBORO,05
72403,0501,AR,JONESBORO,05
72404,0501,AR,JONESBORO,05
72405,0501,AR,JONESBORO,05
72410,0501,AR,ALICIA,05
72411,0501,AR,BAY,05
72412,0501,AR,BEECH GROVE,05
72413,0501,AR,BIGGERS,05
72414,0501,AR,BLACK OAK,05
72415,0501,AR,BLACK ROCK,05
72416,0501,AR,BONO,05
72417,0501,AR,BROOKLAND,05
72419,0501,AR,CARAWAY,05
72421,0501,AR,CASH,05
72422,0501,AR,CORNING,05
72424,0501,AR,DATTO,05
72425,0501,AR,DELAPLAINE,05
72426,0501,AR,DELL,05
72427,0501,AR,EGYPT,05
72428,0501,AR,ETOWAH,05
72429,0501,AR,FISHER,05
72430,0501,AR,GREENWAY,05
72431,0501,AR,GRUBBS,05
72432,0501,AR,HARRISBURG,05
72433,0501,AR,HOXIE,05
72434,0501,AR,IMBODEN,05
72435,0501,AR,KNOBEL,05
72436,0501,AR,LAFE,05
72437,0501,AR,LAKE CITY,05
72438,0501,AR,LEACHVILLE,05
72440,0501,AR,LYNN,05
72441,0501,AR,MC DOUGAL,05
72442,0501,AR,MANILA,05
72443,0501,AR,MARMADUKE,05
72444,0501,AR,MAYNARD,05
72445,0501,AR,MINTURN,05
72447,0501,AR,MONETTE,05
72449,0501,AR,O KEAN,05
72450,0501,AR,PARAGOULD,05
72451,0501,AR,PARAGOULD,05
72453,0501,AR,PEACH ORCHARD,05
72454,0501,AR,PIGGOTT,05
72455,0501,AR,POCAHONTAS,05
72456,0501,AR,POLLARD,05
72457,0501,AR,PORTIA,05
72458,0501,AR,POWHATAN,05
72459,0501,AR,RAVENDEN,05
72460,0501,AR,RAVENDEN SPRINGS,05
72461,0501,AR,RECTOR,05
72462,0501,AR,REYNO,05
72464,0501,AR,SAINT FRANCIS,05
72465,0501,AR,SEDGWICK,05
72466,0501,AR,SMITHVILLE,05
72467,0501,AR,STATE UNIVERSITY,05
72469,0501,AR,STRAWBERRY,05
72470,0501,AR,SUCCESS,05
72471,0501,AR,SWIFTON,05
72472,0501,AR,TRUMANN,05
72473,0501,AR,TUCKERMAN,05
72474,0501,AR,WALCOTT,05
72475,0501,AR,WALDENBURG,05
72476,0501,AR,WALNUT RIDGE,05
72478,0501,AR,WARM SPRINGS,05
72478,2908,AR,WARM SPRINGS,05
72479,0501,AR,WEINER,05
72482,0501,AR,WILLIFORD,05
72501,0501,AR,BATESVILLE,05
72503,0501,AR,BATESVILLE,05
72512,0501,AR,HORSESHOE BEND,05
72513,0501,AR,ASH FLAT,05
72515,0501,AR,BEXAR,05
72517,0501,AR,BROCKWELL,05
72519,0501,AR,CALICO ROCK,05
72520,0501,AR,CAMP,05
72521,0501,AR,CAVE CITY,05
72522,0501,AR,CHARLOTTE,05
72523,0501,AR,CONCORD,05
72523,0502,AR,CONCORD,05
72524,0501,AR,CORD,05
72526,0501,AR,CUSHMAN,05
72527,0501,AR,DESHA,05
72528,0501,AR,DOLPH,05
72529,0501,AR,CHEROKEE VILLAGE,05
72530,0502,AR,DRASCO,05
72531,0501,AR,ELIZABETH,05
72532,0501,AR,EVENING SHADE,05
72533,0501,AR,FIFTY SIX,05
72534,0501,AR,FLORAL,05
72534,0502,AR,FLORAL,05
